Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Outlet_Sales_25%,Item_Outlet_Sales_75%,Item_Visiblity_25%,Item_Visbility_75%
0.09056135225,Household,98.7726,High,Tier 3,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.0926762305,Frozen Foods,97.3726,Small,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.1004406015,Fruits and Vegetables,96.5094,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.099104741,Snack Foods,42.5428,Medium,Tier 3,Supermarket Type2,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0926787895,Breads,157.8288,Small,Tier 1,Supermarket Type1,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.102407778,Canned,94.4094,Medium,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.0769148715,Health and Hygiene,157.3604,Medium,Tier 3,Supermarket Type3,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.102407778,Canned,75.267,Medium,Tier 3,Supermarket Type2,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.1004406015,Fruits and Vegetables,100.6332,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09982679575,Baking Goods,197.311,Small,Tier 1,Grocery Store,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.10196820275,Dairy,109.1886,Medium,Tier 3,Grocery Store,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09982679575,Baking Goods,76.7354,Medium,Tier 3,Supermarket Type3,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.09982679575,Baking Goods,159.0604,Medium,Tier 3,Grocery Store,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.1004406015,Fruits and Vegetables,168.279,High,Tier 3,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,53.1666,Small,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.09056135225,Household,160.4604,Small,Tier 1,Grocery Store,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.08677710175,Hard Drinks,127.3336,Small,Tier 1,Supermarket Type1,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.0926787895,Breads,250.3092,Small,Tier 1,Supermarket Type1,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.09056135225,Household,41.9796,Small,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.10196820275,Dairy,152.234,Medium,Tier 3,Supermarket Type3,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09056135225,Household,44.4112,Medium,Tier 3,Supermarket Type3,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09982679575,Baking Goods,149.4708,Medium,Tier 3,Supermarket Type3,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.1004406015,Fruits and Vegetables,46.506,Medium,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0769148715,Health and Hygiene,151.7024,Medium,Tier 2,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.1004406015,Fruits and Vegetables,130.9968,Medium,Tier 3,Supermarket Type3,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.1004406015,Fruits and Vegetables,209.0638,Small,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.099104741,Snack Foods,150.7366,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.099104741,Snack Foods,113.2834,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0769148715,Health and Hygiene,126.7336,High,Tier 3,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.09056135225,Household,84.225,Small,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09056135225,Household,116.1176,Medium,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.10196820275,Dairy,89.4856,Small,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.1004406015,Fruits and Vegetables,189.9872,High,Tier 3,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.094603404,Soft Drinks,91.4146,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.0926762305,Frozen Foods,53.7298,Medium,Tier 3,Supermarket Type2,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.08677710175,Hard Drinks,113.7834,Medium,Tier 3,Grocery Store,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.0926787895,Breads,218.3166,Medium,Tier 2,Supermarket Type1,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.10196820275,Dairy,263.491,Small,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.085274988,Meat,107.8938,Small,Tier 1,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.09883876650000001,Starchy Foods,107.3938,Medium,Tier 1,Supermarket Type1,3592.6567999999997,958.752,3592.6567999999997,0.0258983885,0.09883876650000001
0.094603404,Soft Drinks,196.5768,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.0769148715,Health and Hygiene,109.5228,Medium,Tier 1,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.0769148715,Health and Hygiene,100.8042,Medium,Tier 3,Supermarket Type3,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.09982679575,Baking Goods,37.0164,Medium,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.09982679575,Baking Goods,143.3444,High,Tier 3,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.1004406015,Fruits and Vegetables,53.8298,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09982679575,Baking Goods,104.1332,Small,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.1004406015,Fruits and Vegetables,219.4166,Small,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.094603404,Soft Drinks,163.7526,Medium,Tier 3,Supermarket Type2,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.09056135225,Household,46.306,High,Tier 3,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.099104741,Snack Foods,222.0114,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,233.2642,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09982679575,Baking Goods,82.325,Small,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.0926762305,Frozen Foods,144.8102,Small,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.09982679575,Baking Goods,144.947,Small,Tier 1,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.102407778,Canned,101.47,Medium,Tier 3,Grocery Store,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.1004406015,Fruits and Vegetables,47.6692,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,102.5016,Small,Tier 1,Grocery Store,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.085274988,Meat,184.7608,Medium,Tier 3,Supermarket Type2,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.1004406015,Fruits and Vegetables,115.0834,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,35.1558,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0769148715,Health and Hygiene,237.2906,Medium,Tier 2,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.090649107,Others,124.473,Medium,Tier 1,Supermarket Type1,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.090649107,Others,36.419,Small,Tier 1,Grocery Store,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.085274988,Meat,89.1172,Medium,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.0926762305,Frozen Foods,211.2928,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926762305,Frozen Foods,32.0558,Small,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.10196820275,Dairy,212.9244,Medium,Tier 3,Supermarket Type2,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09056135225,Household,228.801,Medium,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.0926762305,Frozen Foods,35.4558,Small,Tier 1,Grocery Store,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.1004406015,Fruits and Vegetables,146.1418,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.094603404,Soft Drinks,190.9872,Medium,Tier 1,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.099104741,Snack Foods,42.7428,Small,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.099104741,Snack Foods,194.2136,Small,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09982679575,Baking Goods,35.9874,Small,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.099104741,Snack Foods,44.7744,Medium,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09056135225,Household,177.837,Medium,Tier 3,Supermarket Type3,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.099104741,Snack Foods,121.173,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,198.2426,Medium,Tier 3,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09982679575,Baking Goods,54.3956,Small,Tier 1,Grocery Store,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.099104741,Snack Foods,109.7912,Small,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,193.782,High,Tier 3,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09056135225,Household,254.7698,Medium,Tier 3,Supermarket Type2,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.1004406015,Fruits and Vegetables,224.0062,High,Tier 3,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09056135225,Household,159.7604,Medium,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.1004406015,Fruits and Vegetables,238.8538,Medium,Tier 3,Supermarket Type2,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.099104741,Snack Foods,160.7262,Medium,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09982679575,Baking Goods,111.4544,Medium,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.09982679575,Baking Goods,104.0332,Medium,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.0926762305,Frozen Foods,93.9094,Medium,Tier 3,Supermarket Type3,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926762305,Frozen Foods,261.7278,Small,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.102407778,Canned,110.9886,Medium,Tier 3,Grocery Store,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.08677710175,Hard Drinks,174.208,Medium,Tier 3,Supermarket Type2,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.0926762305,Frozen Foods,41.0796,Medium,Tier 3,Grocery Store,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926762305,Frozen Foods,154.2998,Small,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.085274988,Meat,143.8812,High,Tier 3,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.09883876650000001,Starchy Foods,90.6172,Medium,Tier 3,Supermarket Type2,3592.6567999999997,958.752,3592.6567999999997,0.0258983885,0.09883876650000001
0.085274988,Meat,190.8846,Medium,Tier 3,Grocery Store,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.1004406015,Fruits and Vegetables,158.6262,Medium,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.085274988,Meat,48.8376,Medium,Tier 3,Grocery Store,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.1004406015,Fruits and Vegetables,104.999,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.1004406015,Fruits and Vegetables,186.5214,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.094603404,Soft Drinks,125.073,Medium,Tier 3,Supermarket Type2,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.090649107,Others,213.756,Small,Tier 1,Supermarket Type1,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.0926762305,Frozen Foods,58.9246,Medium,Tier 3,Supermarket Type2,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.099104741,Snack Foods,155.0998,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09056135225,Household,129.1652,Medium,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.0926787895,Breads,84.5908,Medium,Tier 3,Supermarket Type3,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.102407778,Canned,207.3638,Medium,Tier 1,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.0926762305,Frozen Foods,189.0846,Small,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.085274988,Meat,181.695,Medium,Tier 3,Supermarket Type2,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.0926762305,Frozen Foods,190.8846,Small,Tier 1,Grocery Store,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.09982679575,Baking Goods,180.066,Medium,Tier 3,Supermarket Type2,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.0926762305,Frozen Foods,224.1062,Medium,Tier 3,Supermarket Type2,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926762305,Frozen Foods,260.1962,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0769148715,Health and Hygiene,237.359,Medium,Tier 2,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.0926762305,Frozen Foods,101.799,Medium,Tier 3,Supermarket Type2,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.09982679575,Baking Goods,263.8568,Small,Tier 1,Grocery Store,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.085274988,Meat,184.6608,Medium,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.099104741,Snack Foods,94.5752,Small,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,113.8492,High,Tier 3,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.08677710175,Hard Drinks,171.4422,Medium,Tier 3,Supermarket Type2,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.1004406015,Fruits and Vegetables,62.8194,Small,Tier 1,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,262.791,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926762305,Frozen Foods,121.8414,Small,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.094603404,Soft Drinks,41.377,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.10196820275,Dairy,120.944,Medium,Tier 3,Supermarket Type3,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09982679575,Baking Goods,78.7328,Medium,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.099104741,Snack Foods,96.4068,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,225.2088,Small,Tier 1,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0769148715,Health and Hygiene,183.795,Medium,Tier 2,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.099104741,Snack Foods,92.6462,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0926787895,Breads,156.5288,High,Tier 3,Supermarket Type1,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.09056135225,Household,160.692,Medium,Tier 3,Supermarket Type2,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09056135225,Household,227.801,Small,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.1004406015,Fruits and Vegetables,116.6492,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09982679575,Baking Goods,98.1726,Medium,Tier 3,Supermarket Type2,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.1004406015,Fruits and Vegetables,169.2474,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.10196820275,Dairy,250.6092,High,Tier 3,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09982679575,Baking Goods,149.7708,Small,Tier 1,Grocery Store,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.10196820275,Dairy,126.2704,Medium,Tier 3,Supermarket Type2,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.085274988,Meat,248.6408,Medium,Tier 3,Supermarket Type3,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.1004406015,Fruits and Vegetables,170.7448,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.094603404,Soft Drinks,196.5768,Small,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.09056135225,Household,143.3786,Small,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09056135225,Household,128.3678,Medium,Tier 3,Supermarket Type3,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.102407778,Canned,177.2002,Small,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.10196820275,Dairy,178.1028,High,Tier 3,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.102407778,Canned,182.6266,Medium,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.102407778,Canned,208.8638,Small,Tier 1,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.099104741,Snack Foods,185.3608,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,206.1638,Medium,Tier 3,Supermarket Type2,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.10196820275,Dairy,43.4086,Small,Tier 1,Grocery Store,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.0926787895,Breads,95.6068,Medium,Tier 2,Supermarket Type1,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.099104741,Snack Foods,54.064,Small,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.10196820275,Dairy,196.5768,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.102407778,Canned,95.6778,Medium,Tier 3,Supermarket Type3,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.102407778,Canned,103.7674,Small,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.099104741,Snack Foods,197.7084,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.085274988,Meat,256.033,Medium,Tier 3,Grocery Store,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.0769148715,Health and Hygiene,143.6154,Medium,Tier 2,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.085274988,Meat,47.1376,Medium,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.09056135225,Household,42.4454,Medium,Tier 3,Supermarket Type3,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.102407778,Canned,79.596,Small,Tier 1,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.102407778,Canned,60.2904,Medium,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.102407778,Canned,264.1884,Medium,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.085274988,Meat,88.9172,Medium,Tier 3,Supermarket Type2,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.09982679575,Baking Goods,43.7454,Small,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.094603404,Soft Drinks,41.5138,Medium,Tier 1,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.08677710175,Hard Drinks,171.7422,Medium,Tier 3,Supermarket Type3,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.09883876650000001,Starchy Foods,98.6068,Medium,Tier 3,Grocery Store,3592.6567999999997,958.752,3592.6567999999997,0.0258983885,0.09883876650000001
0.099104741,Snack Foods,98.041,Medium,Tier 3,Supermarket Type2,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.12962012525,Seafood,198.7768,Medium,Tier 2,Supermarket Type1,3589.3278,473.3838,3589.3278,0.03128464325,0.12962012525
0.102407778,Canned,184.624,Small,Tier 1,Grocery Store,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09982679575,Baking Goods,37.0848,Small,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.099104741,Snack Foods,172.6764,Small,Tier 1,Grocery Store,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,94.1436,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.102407778,Canned,89.9146,Medium,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09982679575,Baking Goods,179.766,Small,Tier 1,Grocery Store,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.09056135225,Household,220.5456,Medium,Tier 3,Supermarket Type2,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09056135225,Household,246.4802,Medium,Tier 3,Grocery Store,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09982679575,Baking Goods,93.3462,Medium,Tier 3,Supermarket Type3,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.09056135225,Household,145.1102,Medium,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.099104741,Snack Foods,122.5756,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0769148715,Health and Hygiene,177.5686,Medium,Tier 3,Grocery Store,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.1004406015,Fruits and Vegetables,148.705,Medium,Tier 3,Supermarket Type3,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.090649107,Others,110.2912,Small,Tier 1,Grocery Store,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.09056135225,Household,180.9318,High,Tier 3,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.1004406015,Fruits and Vegetables,248.8092,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.099104741,Snack Foods,171.4422,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0769148715,Health and Hygiene,156.8604,Small,Tier 1,Grocery Store,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.0926787895,Breads,105.199,Medium,Tier 3,Supermarket Type3,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.099104741,Snack Foods,148.6418,High,Tier 3,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.102407778,Canned,76.4986,Medium,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.099104741,Snack Foods,253.7356,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.10196820275,Dairy,78.4986,Medium,Tier 3,Supermarket Type2,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09056135225,Household,53.7614,Medium,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.10196820275,Dairy,148.005,Medium,Tier 3,Supermarket Type2,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.099104741,Snack Foods,213.4218,High,Tier 3,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.08677710175,Hard Drinks,251.504,Medium,Tier 2,Supermarket Type1,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.0769148715,Health and Hygiene,114.0492,High,Tier 3,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.085274988,Meat,65.0826,Small,Tier 1,Grocery Store,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.102407778,Canned,92.4488,Medium,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.094603404,Soft Drinks,162.7526,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.094603404,Soft Drinks,174.1054,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
